HIP,new_RA,new_DE,new_Distance,new_Vmag,new_BTmag,new_VTmag,new_Hpmag
57696,178.306693,-69.93634307,444.5052452,4.970624542,6.743624542,5.121624542,5.123124542
26235,83.9749318,-5.18355641,578.8969894,4.970648689,4.871648689,4.892648689,4.985948689
64166,198.6003268,-20.56152496,71.72877621,4.970714154,6.308714154,5.084714154,5.133914154
38382,126.8375214,-5.366438168,15.28361861,4.971163266,5.722163266,5.043163266,5.088163266
66821,206.8595174,-52.20584693,82.30190449,4.97198466,4.86998466,4.91298466,4.95748466
88601,258.8534308,20.86792422,7.852006748,4.97304178,,,5.09324178
24505,79.72680213,-26.07013196,80.20397749,4.973263622,4.882263622,4.960263622,4.957063622
116310,352.570151,32.29885306,168.3446949,4.973582004,6.793582004,5.144582004,5.125482004
25282,82.47491528,1.987834833,50.53324457,4.973638988,6.196638988,5.083638988,5.134238988
44143,146.0728041,-56.24777251,23.9147009,4.973641582,5.460641582,5.010641582,5.067641582
25142,80.93921451,4.075593038,292.8242577,4.974033746,4.762033746,4.940033746,4.924333746
18505,59.67181174,64.9808187,104.8002752,4.974448682,4.902448682,4.964448682,4.970848682
28675,91.67504577,-25.59988226,115.9046633,4.974484527,6.721484527,5.132484527,5.121484527
117221,356.0490731,46.81717341,402.5173234,4.974919616,6.377919616,5.101919616,5.144319616
115590,349.982459,62.82068207,238.151281,4.975966446,7.149966446,5.173966446,5.065266446
112917,341.0379037,44.68651019,101.3059965,4.976003206,7.028003206,5.152003206,5.080203206
29353,93.9455672,-65.81015577,202.5813637,4.976178798,7.081178798,5.176178798,5.043078798
78207,239.4538592,-13.14942676,159.1549262,4.976386006,4.872386006,4.961386006,4.960886006
98055,296.4409873,52.84635456,91.24731597,4.97649271,5.09949271,4.94549271,5.01679271
38538,120.3482469,28.81014595,78.23741179,4.9765125,5.1115125,4.9945125,5.0114125
37891,118.4170608,-12.78286674,70.71722042,4.977021343,5.377021343,5.025021343,5.063221343
95261,286.4209657,-51.05559158,46.53455996,4.977905477,5.000905477,4.979905477,4.988805477
37609,119.3653215,60.50960016,74.35831206,4.978161104,5.111161104,5.015161104,5.030861104
3414,7.897823534,50.32731098,54.15007975,4.97836444,5.19736444,5.00436444,5.03706444
4151,359.5161689,69.10869271,20.16154226,4.978547291,5.644547291,5.034547291,5.085447291
33971,106.0748122,-3.827446526,340.6725639,4.978600052,4.710600052,4.932600052,4.904600052
29134,95.42690889,-69.50763345,81.767285,4.978624341,4.888624341,4.956624341,4.949624341
67480,208.052711,22.02861866,115.9997505,4.979453885,6.836453885,5.139453885,5.121853885
98842,299.4626656,-30.47034117,99.06715867,4.980478845,6.584478845,5.125478845,5.126978845
40259,123.7208475,-15.44842848,375.7828976,4.980914424,6.339914424,5.099914424,5.153114424
355,0.87767526,-10.24738981,490.5966668,4.981103156,7.072103156,5.120103156,5.090703156
28991,93.45448054,-62.45034243,117.541674,4.981111041,6.622111041,5.121111041,5.145511041
65468,205.2954414,-72.45556759,67.07989587,4.981298961,6.408298961,5.102298961,5.151398961
25045,81.2828357,-23.87776423,86.98150742,4.98179238,5.75179238,5.01079238,5.11079238
33345,104.4558878,-13.60974557,276.309599,4.982452106,6.383452106,5.073452106,5.100452106
36041,111.8368122,9.801020243,302.0738756,4.983135537,6.275135537,5.097135537,5.151935537
92689,281.6138316,50.86229262,106.5058465,4.983999613,6.110999613,5.074999613,5.139499613
64540,199.1295602,40.35900846,163.5531318,4.984217271,6.334217271,5.091217271,5.152317271
3781,5.211311194,-75.98871949,59.77944373,4.985200932,6.766200932,5.136200932,5.129600932
28325,90.6703198,-8.2814673,98.21804487,4.985702666,5.208702666,5.001702666,5.044002666
9009,28.16330849,69.51573604,216.6155073,4.985712485,4.878712485,4.976712485,4.968512485
70753,217.4295399,-27.9397914,128.3506985,4.986339467,4.894339467,4.980339467,4.968239467
89153,271.5957782,-21.29408656,75.82134519,4.986363755,6.347363755,5.104363755,5.158463755
9836,30.51357972,26.0120433,56.33366144,4.986586138,5.149586138,4.999586138,5.032186138
80650,246.4051519,68.22870563,153.9346505,4.987522346,4.952522346,5.002522346,4.995222346
56862,176.637291,-64.61571996,170.3655664,4.98778977,6.02078977,5.15178977,5.15738977
27949,90.87590445,58.16179661,74.85410961,4.989171566,5.063171566,5.002171566,5.020971566
61384,190.4892214,69.72665958,170.5656455,4.989329466,6.677329466,5.134329466,5.121529466
44659,136.8953798,5.492303059,371.6529513,4.989449329,6.582449329,5.126449329,5.155249329
60059,186.407107,-53.70991857,115.875754,4.989793439,7.072793439,5.179793439,5.086893439
42088,129.5215852,-49.69874387,266.4153163,4.990510644,6.702510644,5.115510644,5.138510644
107608,325.2501756,-29.69008217,102.4607465,4.990919014,5.055919014,4.992919014,5.015219014
60697,188.046915,28.23698749,86.68199762,4.991025833,5.318025833,5.018025833,5.064725833
3810,7.481215391,24.44081641,23.07165728,4.991275368,5.605275368,5.045275368,5.099475368
80181,244.9355668,31.74464706,59.83941717,4.992151582,6.235151582,5.092151582,5.148851582
75206,230.8908645,-41.7739499,34.20237898,4.992395186,5.589395186,5.047395186,5.104895186
41483,130.8001015,-52.13469126,59.99908601,4.992679833,5.304679833,5.021679833,5.065379833
88657,270.9910804,22.69600057,191.589613,4.993239149,7.182239149,5.218239149,5.057539149
16147,51.96614439,50.26211829,175.0937432,4.993333281,4.861333281,4.974333281,4.965333281
18488,59.33534961,61.46398145,569.1872881,4.9938393,6.9408393,5.2068393,5.1338393
46950,144.3758537,-50.93016605,283.7092049,4.994707355,4.755707355,4.962707355,4.928907355
69713,216.4710657,50.80029987,33.37692441,4.995046867,5.264046867,5.017046867,5.053246867
40680,128.4356704,-65.38860061,88.15670989,4.995213462,6.478213462,5.124213462,5.166513462
113288,343.7280669,49.96677045,576.1056194,4.995256799,7.310256799,5.195256799,5.088756799
78323,239.7046096,-39.94911776,116.7014161,4.995346449,6.244346449,5.099346449,5.159546449
57175,176.2290157,-62.31278686,785.7635108,4.995477891,5.985477891,5.095477891,5.148477891
55588,171.4298516,-35.55754516,262.6167766,4.995530315,6.914530315,5.166530315,5.128230315
76742,235.0449429,-22.16567524,118.3639484,4.995927793,6.711927793,5.130927793,5.150627793
24504,79.79346966,35.10051956,81.84298029,4.996000612,5.247000612,5.014000612,5.062000612
89172,272.3840433,31.75112328,187.5921207,4.996069398,7.122069398,5.203069398,5.060369398
23649,76.85992206,-49.64723225,141.8202763,4.996633827,6.979633827,5.164633827,5.117433827
9505,30.11395592,55.35611064,227.4860251,4.996966559,4.909966559,4.992966559,4.987666559
62763,194.0782271,28.34438855,97.12796351,4.997343998,5.806343998,5.068343998,5.125243998
2219,6.2354238,19.04101471,149.50941,4.997450865,7.100450865,5.234450865,5.016550865
31765,100.8866165,-48.0598557,130.5638784,4.998623202,6.243623202,5.087623202,5.157723202
32844,104.0727073,43.34222653,112.2175715,4.999419507,6.628419507,5.132419507,5.157919507
50933,159.8190737,65.86308414,94.8573243,5.000500761,4.954500761,4.992500761,4.991800761
46880,144.8719459,-19.75977023,101.5633969,5.000935178,6.291935178,5.096935178,5.160735178
98073,298.0548611,58.92008019,284.4769667,5.001377308,7.072377308,5.174377308,5.121177308
78650,240.5437761,-22.88012372,66.28445152,5.003251434,6.612251434,5.148251434,5.160551434
183,359.6847091,-29.17201012,153.6393408,5.003412045,4.815412045,4.972412045,4.952912045
67494,208.3883242,-15.72659226,75.68498886,5.003498218,6.358498218,5.124498218,5.170898218
19018,61.18194027,59.5374025,532.8051285,5.003631229,5.624631229,5.095631229,5.134931229
59847,185.6944371,25.14992453,78.8489155,5.003647797,6.214647797,5.110647797,5.169247797
21673,70.75426275,19.83621505,44.9265976,5.003699726,5.179699726,5.024699726,5.050599726
88060,269.4206503,-29.59495767,287.0942185,5.004249369,7.047249369,5.143249369,5.079049369
3505,6.923971121,-18.15754748,25.21195914,5.004714613,5.404714613,5.046714613,5.089414613
58905,184.8026231,-75.57004515,133.0337657,5.005968022,6.958968022,5.168968022,5.128168022
46771,145.0785454,13.26315795,73.70201302,5.006239322,6.337239322,5.100239322,5.159939322
69226,214.1355547,26.94334371,40.00301483,5.008889306,5.645889306,5.063889306,5.116889306
51635,158.9555673,-46.56773729,294.4332033,5.009517421,6.396517421,5.137517421,5.169717421
35226,109.7310145,-36.36017011,291.3929901,5.009790085,4.785790085,4.972790085,4.949090085
2762,3.272243798,3.732773432,19.29197453,5.010808552,,,5.131708552
72631,223.1798026,-0.069324235,68.78632179,5.010956634,6.269956634,5.114956634,5.172156634
36429,113.7010545,29.33239905,117.5608414,5.010961229,6.451961229,5.136961229,5.182961229
6960,21.10988604,-20.23784222,64.9456601,5.012289726,5.047289726,5.016289726,5.027789726
110109,315.8307406,-46.28267292,11.60009924,5.012858722,5.777858722,5.116858722,5.154358722
95372,290.4260871,29.98606023,240.0563865,5.012976802,4.848976802,4.986976802,4.972876802
47205,146.4852623,8.93405948,69.62044185,5.013023112,6.357023112,5.135023112,5.182723112
66200,204.8366868,6.026627208,58.69353434,5.013831051,5.071831051,5.012831051,5.026731051
104043,302.3392671,-75.37922071,42.9696559,5.014821045,5.605821045,5.067821045,5.110021045
841,2.028115232,46.61960629,309.3844845,5.015217702,5.512217702,5.079217702,5.122617702
99742,300.5381288,17.81703957,48.75197867,5.015733796,5.107733796,5.029733796,5.050433796
111710,337.4013518,-2.195104409,71.04356017,5.015819761,6.485819761,5.136819761,5.179419761
49485,154.3010701,-45.86108985,77.58409918,5.015880363,6.155880363,5.137880363,5.170780363
25292,81.72086993,38.64529079,157.2348862,5.01661318,6.89161318,5.15961318,5.14861318
92845,282.3135412,-20.5863017,83.49701303,5.016891048,6.800891048,5.170891048,5.188491048
60172,186.3578307,4.895665333,89.41206524,5.017211784,6.529211784,5.146211784,5.172411784
7719,23.39855414,47.02209898,74.55135866,5.017503113,6.124503113,5.115503113,5.170203113
61960,193.1736026,13.42646904,39.32927277,5.018426034,5.112426034,5.018426034,5.044226034
69618,214.3610686,-55.74646634,148.2478659,5.018554852,4.937554852,5.024554852,5.005254852
98258,297.9237687,-13.71858639,89.87928801,5.020507135,5.097507135,5.027507135,5.042307135
110256,323.9605951,-80.31037196,79.72381865,5.020821853,6.740821853,5.247821853,4.851121853
93057,284.2551792,-20.54466872,1539.121751,5.020931662,5.183931662,5.073931662,5.090131662
83430,255.3342001,14.94142608,128.4741015,5.021369552,7.112369552,5.221369552,5.095969552
79375,242.5516851,-6.815120837,52.713852,5.021852736,5.159852736,5.042852736,5.062452736
96275,292.9134219,20.37167947,188.7077227,5.024772317,4.898772317,5.005772317,4.998072317
35384,111.776358,51.18374474,92.22155395,5.025195317,5.158195317,5.053195317,5.077495317
39690,122.1886786,-45.09719536,377.7078436,5.025558761,6.970558761,5.183558761,5.178858761
80179,244.5172205,5.851318483,30.07540798,5.026088572,5.433088572,5.060088572,5.107788572
29919,95.63443004,62.44753579,182.1772129,5.026095924,7.426095924,5.260095924,5.019495924
76008,232.905833,76.90752126,258.1956064,5.026174574,7.053174574,5.194174574,5.136074574
22565,73.76942813,22.12315776,56.48872277,5.026270464,5.302270464,5.062270464,5.097470464
17851,57.37818989,25.80448097,117.4815904,5.026409544,4.920409544,5.015409544,5.005909544
117689,345.6802235,-82.64139514,79.2510213,5.026823491,6.216823491,5.140823491,5.192523491
37853,127.9415894,-27.2155412,13.03958638,5.02711851,,,5.14281851
8209,23.32860007,-21.83574748,24.3020852,5.027301017,5.478301017,5.051301017,5.120601017
41639,127.4596878,-44.68969414,2125.316659,5.027607522,4.765607522,4.961607522,4.967907522
55560,171.9184066,43.87152905,153.4768888,5.027782577,6.289782577,5.132782577,5.191482577
21547,70.86437887,2.714659145,27.24867033,5.02842296,5.36742296,5.05942296,5.09802296
72800,223.5066109,-36.05330559,118.2961925,5.029392284,4.826392284,5.004392284,4.975592284
77655,237.4511985,36.59550691,34.7529537,5.029512237,6.330512237,5.158512237,5.198512237
95477,289.3139505,-22.02488381,67.9766408,5.030170666,5.321170666,5.060170666,5.091770666
86736,261.5911162,-11.87616418,18.98487976,5.031413533,5.584413533,5.089413533,5.140313533
51912,162.4980671,-58.17236038,80.55936079,5.031673492,6.547673492,5.165673492,5.198673492
65810,203.1492694,-49.9153327,153.9944128,5.032046224,5.113046224,5.048046224,5.061246224
83613,255.0890314,15.14527085,47.07441082,5.032139717,5.194139717,5.038139717,5.069139717
115227,348.7771797,6.855476275,103.7586931,5.032411926,6.607411926,5.187411926,5.199411926
70248,217.1004232,-79.11256705,166.8362016,5.033060002,4.887060002,5.013060002,5.002060002
21060,67.94320495,-44.94694648,214.2459243,5.033626272,4.773626272,4.996626272,4.964526272
37664,118.6408477,-39.87485116,63.52775131,5.034012055,6.462012055,5.161012055,5.206112055
37300,115.7193137,18.67281041,162.7399133,5.034772774,7.121772774,5.216772774,5.143472774
108036,322.7359076,-8.287621933,27.10557199,5.03583439,5.48383439,5.08183439,5.12623439
46928,149.2246811,-80.76127311,162.7641328,5.036570417,4.856570417,5.012570417,4.988670417
18213,58.54505863,-34.3899691,105.2029845,5.03671786,4.85671786,5.00271786,4.98981786
35846,113.9040976,28.59250219,47.17279637,5.037062398,6.172062398,5.126062398,5.184462398
8882,27.63837562,-42.30437759,91.31046069,5.038864968,4.969864968,5.025864968,5.024864968
74778,229.2501388,-60.85399107,1959.803361,5.038913371,4.951913371,5.060913371,5.036613371
102950,311.5186079,-50.93647716,172.2394947,5.039002938,6.480002938,5.159002938,5.204702938
76041,232.9728966,40.99746815,135.417648,5.039585212,5.179585212,5.066585212,5.086085212
95066,287.568749,-2.222355117,48.57050205,5.040467253,6.237467253,5.153467253,5.202767253
83336,255.0468256,-30.82621193,151.3391311,5.040596577,4.912596577,5.015596577,5.010796577
104755,316.7280289,-69.88169129,270.1607972,5.041441967,7.085441967,5.239441967,5.117341967
53824,168.1636528,9.054504007,47.61590561,5.042034077,5.247034077,5.074034077,5.101934077
23783,80.83120564,58.97560558,26.98206093,5.042279037,5.427279037,5.074279037,5.120679037
102693,307.2520177,-40.6723455,39.81247001,5.042590441,5.458590441,5.080590441,5.124290441
15219,48.96915394,51.75387082,256.1356833,5.043234217,6.478234217,5.176234217,5.210834217
33558,105.2106279,-33.81175448,230.291916,5.043679926,4.840679926,5.016679926,4.991779926
114347,346.7820461,9.341117961,233.0341093,5.044316313,6.900316313,5.284316313,5.027916313
115126,342.7123644,-6.697272016,19.30734193,5.044748469,,,5.090048469
45038,156.366422,69.31961061,22.90531078,5.044892638,5.644892638,5.114892638,5.138492638
12484,38.77208705,-55.27423875,45.23983011,5.045314619,5.528314619,5.101314619,5.140514619
103200,312.9042848,28.5701078,228.408,5.045749502,6.976749502,5.190749502,5.169149502
29417,93.22472493,-6.186808162,366.6979258,5.046388722,4.790388722,5.012388722,4.972788722
60998,189.1990291,68.94920391,181.3122821,5.046950427,7.126950427,5.252950427,5.097750427
118234,357.0937318,-52.45839268,75.79541088,5.047233163,6.495233163,5.175233163,5.214433163
95937,291.8405139,-1.815568511,155.3568767,5.047875892,7.347875892,5.255875892,5.100475892
91975,280.4560046,3.04051211,146.6225575,5.04839419,4.97839419,5.03739419,5.03179419
60746,188.1422363,27.77875928,89.28671114,5.048723301,5.156723301,5.043723301,5.068623301
24879,80.0881575,34.16771618,942.8891286,5.048832468,5.374832468,5.072832468,5.119832468
30772,97.23846015,-4.428034249,412.8256727,5.048918699,4.804918699,5.005918699,4.980118699
7978,16.73107637,-54.79446047,13.97259789,5.049628902,5.699628902,5.110628902,5.167428902
89981,274.7397895,49.16834798,234.7208914,5.050177463,7.216177463,5.251177463,5.125677463
78493,240.1876453,30.33419895,111.186149,5.050332013,4.981332013,5.040332013,5.038732013
109973,331.4002452,-40.29665957,71.48621593,5.050402169,6.225402169,5.155402169,5.211602169
55779,181.3883121,-58.65281173,25.84305049,5.050802202,5.629802202,5.096802202,5.153402202
77760,237.4060357,42.84952165,19.51958703,5.051811549,5.738811549,5.123811549,5.171611549
99770,299.4745231,38.73662758,43.40263524,5.051858141,5.257858141,5.091858141,5.114958141
117718,357.1297902,20.36799704,133.5531232,5.051964381,7.125964381,5.255964381,5.124964381
34670,109.6654751,-48.59362981,92.9426688,5.052497236,6.672497236,5.187497236,5.207497236
97496,295.8452352,20.28484624,102.1056955,5.053077281,5.174077281,5.084077281,5.083277281
36114,112.774191,-50.83386846,169.5443294,5.053556312,6.377556312,5.160556312,5.221656312
32173,102.4501068,46.39056123,94.40526422,5.053767084,6.996767084,5.221767084,5.181167084
23794,77.38630848,-3.023428186,83.25945172,5.05379736,4.97079736,5.02579736,5.02619736
86201,257.2529817,66.07577257,26.74141274,5.053988962,5.575988962,5.107988962,5.153788962
5317,14.8152454,47.04946385,60.59625554,5.054077104,5.203077104,5.069077104,5.096177104
17771,57.11562956,12.15767305,171.2688461,5.054270925,4.897270925,5.034270925,5.005370925
52425,163.7927613,69.14158585,133.4175961,5.054372733,6.880372733,5.201372733,5.191072733
46283,143.5171909,-52.71236332,127.4359262,5.0545459,4.9225459,5.0415459,5.0296459
110649,322.3612109,-54.12588245,18.21642394,5.054859662,5.895859662,5.139859662,5.195259662
59856,185.5529236,33.78652577,96.74455215,5.054880631,6.537880631,5.181880631,5.222480631
27534,88.86597287,-67.26757677,153.7703077,5.055059578,4.884059578,5.033059578,5.013559578
15444,49.66168806,51.51181383,147.8376585,5.055073847,4.955073847,5.034073847,5.034973847
84833,259.6079695,18.72223232,147.9766838,5.055211906,7.197211906,5.246211906,5.146811906
38010,117.3047478,-38.31752341,377.6990193,5.055508028,4.914508028,5.043508028,5.025808028
68103,209.4953022,27.8283155,202.1102354,5.055781465,6.936781465,5.209781465,5.192881465
7918,15.3095719,57.42081256,13.21486779,5.05592199,5.81292199,5.12692199,5.17982199
23482,79.47362588,-49.48620928,22.6667333,5.056692965,5.572692965,5.114692965,5.161292965
13717,43.69086085,-1.216842953,55.18282739,5.056738434,5.166738434,5.075738434,5.098438434
79043,241.8391974,17.84412622,122.2943013,5.058427532,6.231427532,5.155427532,5.221227532
109556,332.2996186,59.60058849,507.0709362,5.058669545,5.317669545,5.116669545,5.137669545
84671,259.3454186,11.42070337,214.6814132,5.05868222,7.07268222,5.23368222,5.18718222
69389,213.7143512,4.11628103,82.91549727,5.059025306,4.928025306,5.041025306,5.022225306
84033,256.7898467,-42.36205727,91.97208984,5.059427995,6.156427995,5.156427995,5.213427995
66803,205.9131085,-7.536672212,142.1707396,5.059498763,7.170498763,5.251498763,5.132398763
61418,189.372216,18.93495413,190.9045071,5.059553515,6.483553515,5.142553515,5.223153515
63005,195.2195096,-55.55339859,109.7166208,5.059800867,4.972800867,5.082800867,5.089900867
82504,252.7108482,24.97364452,235.8888766,5.060879588,6.679879588,5.199879588,5.241779588
47452,146.0563642,-13.41779995,157.4297459,5.062452523,4.868452523,5.024452523,5.008352523
34909,108.9386801,16.93466584,213.8726281,5.062705614,7.134705614,5.234705614,4.995305614
20522,66.23116367,10.88145376,119.440643,5.06275984,5.18075984,5.08475984,5.10585984
55597,172.9703007,-64.07767523,143.7633327,5.063024346,4.951024346,5.023024346,5.052724346
88788,270.7587434,43.67996099,114.6426245,5.063112281,6.219112281,5.169112281,5.217612281
34105,108.6554535,-56.6780837,83.56964059,5.063152593,5.035152593,5.073152593,5.065352593
2381,5.368726915,-22.00074596,52.67807916,5.064141784,5.222141784,5.082141784,5.110641784
31278,99.05385436,-0.326784116,162.5783365,5.064831274,4.890831274,5.043831274,5.023031274
12832,40.28673605,17.26971109,36.43538692,5.064975395,5.355975395,5.109975395,5.137075395
75379,231.2741158,-5.345273629,34.60496368,5.065484386,5.597484386,5.116484386,5.162984386
38872,119.8110132,-43.94950533,391.1322174,5.065786534,4.849786534,5.039786534,5.007186534
56243,173.2021924,-59.30267713,988.5315429,5.066559527,6.400559527,5.201559527,5.230559527
90853,277.5752302,-45.22938881,341.9547083,5.066757196,4.912757196,5.053757196,5.034857196
15737,50.5909324,22.72661488,96.27640116,5.066977408,6.658977408,5.187977408,5.215277408
6061,18.14362161,5.980664459,65.51328442,5.067352619,5.176352619,5.090352619,5.110552619
48437,150.007008,-6.257813871,80.09993311,5.067493034,5.127493034,5.082493034,5.083393034
110391,332.5547164,-19.26982089,54.8238134,5.0681658,6.4341658,5.1951658,5.2349658
27621,89.46997252,-52.19726447,77.74673924,5.0682263,6.3122263,5.1772263,5.2375263
32558,102.1870379,-8.673012074,399.4806967,5.068475729,7.454475729,5.292475729,5.148875729
66257,205.7047379,37.98501288,47.90436401,5.068924153,5.581924153,5.140924153,5.178424153
75973,232.7485369,40.88300432,271.0445027,5.069561028,7.165561028,5.251561028,5.177461028
73129,224.3973945,-61.99952785,254.6690887,5.070764958,5.031764958,5.059764958,4.990664958
77811,238.2258858,-18.45283588,110.903078,5.071823469,5.026823469,5.057823469,5.060523469
39023,120.3951852,-22.84417929,238.9776543,5.072026954,6.495026954,5.195026954,5.243326954
109017,331.0945542,62.33090283,1668.794326,5.072770325,5.154770325,5.121770325,5.125770325
25541,82.62174368,36.08035942,122.4540788,5.072988302,6.921988302,5.217988302,5.229288302
27947,93.18930356,-52.82143427,31.58640741,5.073124295,5.412124295,5.103124295,5.147424295
9110,29.00796959,18.72567538,200.5704305,5.074360528,6.247360528,5.188360528,5.243260528
51718,159.3180187,-22.96805053,193.7724688,5.075496507,7.158496507,5.252496507,5.193296507
17296,55.59701682,64.46424365,160.6466927,5.075696649,7.276696649,5.307696649,5.111296649
48224,148.304959,-45.30984822,260.7545274,5.075784167,4.958784167,5.064784167,5.050284167
92951,281.5254946,7.260705951,45.75791436,5.075811604,5.313811604,5.082811604,5.151811604
36393,115.3218303,31.42486924,50.13559496,5.075880844,5.238880844,5.090880844,5.121080844
46774,144.0191214,10.697477,148.3628498,5.076359313,6.838359313,5.229359313,5.222659313
40321,123.9777009,-36.07679306,358.7579522,5.076406527,4.817406527,5.035406527,5.005906527
20507,66.42697497,-1.495105453,61.18127407,5.077051372,5.177051372,5.086051372,5.110951372
21727,70.44304245,54.41566686,152.5650333,5.078404509,6.479404509,5.207404509,5.250204509
115444,349.3980199,13.88560685,100.6766338,5.078428154,6.785428154,5.218428154,5.234428154
38917,121.6208536,-44.9002261,89.43363585,5.078652155,6.718652155,5.204652155,5.244152155
74793,229.5847032,71.04099252,122.7465872,5.07867442,6.86667442,5.22967442,5.22577442
100881,306.093456,-17.45557344,204.0444816,5.079604669,5.041604669,5.099604669,5.074304669
101477,305.4652628,-42.42316379,65.01036489,5.079797755,6.357797755,5.191797755,5.243897755
40429,128.0896669,-62.55590456,71.57816755,5.080740858,5.166740858,5.056740858,5.111240858
9459,29.66431448,-44.63781066,110.6428975,5.082138233,7.026138233,5.251138233,5.197938233
117020,355.3232399,10.96908581,249.7545288,5.082431339,7.281431339,5.283431339,5.169231339
35699,111.5150981,21.71701404,131.0011017,5.083298023,7.120298023,5.265298023,5.203498023
53426,166.1576075,34.71454266,77.24164338,5.083408273,6.506408273,5.214408273,5.254508273
110618,318.9182225,-70.88754563,26.40715204,5.083988323,5.874988323,5.164988323,5.203688323
101868,308.5852837,24.89327574,152.9665242,5.08398929,4.90398929,5.05698929,5.03908929
92814,283.4476394,-15.27381339,511.1561206,5.084048184,5.262048184,5.115048184,5.134848184
43413,132.8984043,-46.43179031,824.2277404,5.084162987,4.822162987,5.066162987,5.011662987
96950,293.1258256,-13.1255586,54.16491716,5.084312006,5.476312006,5.125312006,5.161112006
82129,251.0766141,-66.11613474,190.5673257,5.084430814,4.973430814,5.076430814,5.062430814
111449,331.6647638,-14.74975996,21.47299289,5.08524523,5.60924523,5.13724523,5.18574523
37391,134.0353521,87.39391547,155.6682348,5.08556591,7.17556591,5.26856591,5.16946591
13775,44.06474389,33.6606235,117.8493468,5.085773771,5.067773771,5.080773771,5.091973771
35406,110.2664707,-36.47482157,253.697843,5.086906909,4.870906909,5.048906909,5.032306909
25429,82.54971409,-59.17873386,139.8694958,5.087892159,6.327892159,5.182892159,5.246592159
18859,61.69751312,8.497369587,16.81657341,5.088704256,5.708704256,5.149704256,5.202504256
90037,274.7645018,-37.45266564,154.2862154,5.089510659,7.053510659,5.249510659,5.219110659
86796,259.2425297,-38.78320776,15.06403871,5.08958712,5.95358712,5.16758712,5.22808712
91755,278.9784687,55.51533792,114.7632023,5.090553339,4.990553339,5.072553339,5.071353339
5300,14.86514817,-40.92494144,57.43239049,5.090570502,5.286570502,5.110570502,5.142270502
37088,116.4693437,-1.770516087,60.68825587,5.091000984,5.619000984,5.137000984,5.188000984
85829,259.3872227,54.42954803,34.08454216,5.091538074,5.447538074,5.125538074,5.172838074
56656,177.9129755,-59.25181256,69.32571344,5.092106807,6.525106807,5.206106807,5.254906807
51775,160.1856482,8.387267987,98.78653463,5.092866923,6.280866923,5.200866923,5.260266923
51437,158.9446793,0.754106657,106.3558849,5.093263308,4.918263308,5.060263308,5.044763308
2854,7.841917289,55.26757927,156.0816696,5.094558084,4.966558084,5.079558084,5.068158084
117371,353.1735808,69.17559274,93.14076515,5.094751778,5.100751778,5.093751778,5.104951778
107382,325.6312656,-8.49013159,244.6171872,5.095735655,6.498735655,5.198735655,5.258535655
13141,40.77283276,-64.13828126,47.23803224,5.097094417,5.243094417,5.121094417,5.144394417
90156,272.8322085,58.4505367,61.0072609,5.098392972,5.235392972,5.159392972,5.128692972
107763,325.5904195,31.56676665,93.98671897,5.098426248,5.110426248,5.100426248,5.114226248
93867,285.9697726,11.87835127,157.600988,5.098849543,5.031849543,5.094849543,5.089149543
106711,321.1278618,42.1054299,65.07489853,5.098978148,5.343978148,5.129978148,5.159578148
85162,260.6502122,-43.30396897,231.9268873,5.099141848,5.024141848,5.093141848,5.095341848
50083,157.2943114,-65.42566677,90.96959275,5.099502659,5.371502659,5.125502659,5.168202659
44093,137.9662037,-45.93150746,65.59424681,5.101231225,5.406231225,5.124231225,5.159931225
145,359.4794307,-1.873710026,123.6663747,5.101272605,4.935272605,5.077272605,5.054372605
53838,166.656389,39.83814657,126.0026935,5.101641753,5.400641753,5.134641753,5.174241753
55598,173.9739694,-15.1055758,44.3017046,5.10177642,5.61377642,5.14777642,5.20077642
60646,188.4417494,39.70149215,72.7122326,5.102296904,6.309296904,5.211296904,5.269496904
57613,178.13934,-25.59380153,146.3659591,5.102480923,7.089480923,5.293480923,5.048680923
38373,118.9806897,2.93603912,127.8429025,5.102691717,4.957691717,5.086691717,5.071891717
69415,214.0124594,-24.52128755,71.40777674,5.10322554,6.60122554,5.23722554,5.26772554
108022,327.2044646,26.79211431,157.9763987,5.103658208,4.895658208,5.075658208,5.051758208
98571,298.7316841,50.45431219,134.252778,5.103684366,6.542684366,5.223684366,5.267984366
106944,322.8538517,4.237429093,73.95234353,5.104456182,6.429456182,5.219456182,5.271556182
33779,106.2183758,-51.29869538,186.3694498,5.105043228,7.268043228,5.318043228,5.192643228
16322,52.57209225,12.7203118,125.8530129,5.10535185,5.05435185,5.08735185,5.09735185
46914,144.2134231,-48.67505709,292.1736538,5.105599844,4.820599844,4.938599844,5.070399844
33682,108.6277898,-68.25097363,85.82964607,5.105878561,6.934878561,5.255878561,5.253578561
77982,238.8356219,-68.39224474,915.9919782,5.106590841,6.523590841,5.219590841,5.271190841
91875,278.7697263,-35.40194974,61.83443238,5.107014525,5.212014525,5.125014525,5.142914525
1158,3.001731945,-7.078760589,189.9604997,5.107505133,7.203505133,5.316505133,5.157305133
54461,167.3145766,-61.87535769,1693.129859,5.107711402,5.369711402,5.165711402,5.191011402
109102,330.39642,45.62652001,191.3614481,5.10832532,7.17532532,5.28832532,5.22272532
99080,300.7175686,24.35221833,151.6739362,5.1084371,4.8874371,5.0754371,5.0514371
82020,248.7200735,55.46457271,30.27238345,5.11017162,5.55217162,5.15517162,5.20027162
